"hv000","hv001","hv006","hv007","hv010","hv011","hv012","hv013","hv014","hv024","hv025","hv040","hv045c","hv201","hv204","hv205","hv206","hv207","hv208","hv209","hv210","hv211","hv212","hv213","hv214","hv215","hv216","hv217","hv219","hv220","hv221","hv226","hv227","hv230a","hv237","hv241","hv243a","hv243b","hv243c","hv243d","hv243e","hv244","hv245","hv246","hv246a","hv246b","hv246c","hv246d","hv246e","hv246f","hv247","hv270","hv271","hv270a","hv271a","hml1"
"SL7","82","6","2019",0,1,1,1,0,"1","2",235,"6","14",10,"22","0","0","0","0","0","0","0","34","31","22",1,"1","1",37,"0","8","1","3","0","3","0","0","0","0","0","1",65,"0","0","0","0","0","0","0","0","2",-48254,"4",17350,1
"SL7","82","6","2019",1,0,3,3,0,"1","2",235,"6","12",996,"23","0","0","0","0","0","0","0","11","13","31",1,"1","2",44,"0","8","1","2","0","3","1","0","0","0","0","1",13,"1","0","0","0","0","0","7","0","2",-61770,"3",-9289,1
"SL7","82","6","2019",0,0,4,4,0,"1","2",235,"6","31",20,"23","0","0","0","0","0","0","0","11","13","31",2,"2","1",60,"0","8","1","3","0","3","0","0","0","0","0","1",43,"1","0","0","0","0","0","3","0","1",-83052,"2",-51236,1
"SL7","82","6","2019",2,2,5,5,0,"1","2",235,"6","13",996,"23","0","1","0","0","0","0","0","11","13","31",2,"4","1",43,"0","8","0","2","0","3","0","0","0","0","0","1",35,"1","0","0","0","0","0","7","0","2",-74380,"3",-34144,0
"SL7","82","6","2019",2,0,5,5,0,"1","2",235,"6","13",996,"23","0","1","0","0","0","0","0","11","13","31",2,"4","1",42,"0","8","1","2","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","3",-29553,"4",54209,2
"SL7","82","6","2019",1,0,5,5,0,"1","2",235,"6","14",10,"22","0","0","0","0","0","0","0","11","13","31",4,"4","1",55,"0","8","1","3","0","2","0","1","0","0","0","1",40,"0","0","0","0","0","0","0","1","2",-50005,"4",13898,3
"SL7","82","6","2019",0,0,3,3,0,"1","2",235,"6","14",10,"22","0","0","0","0","0","0","0","34","31","23",3,"5","1",53,"0","8","1","3","0","2","0","1","0","0","0","1",30,"1","0","0","0","0","0","5","0","3",-33586,"4",46259,1
"SL7","82","6","2019",1,2,6,6,1,"1","2",235,"6","13",996,"23","0","1","0","0","1","1","0","11","13","31",3,"4","1",47,"0","8","1","2","0","3","1","1","0","0","0","1",73,"0","0","0","0","0","0","0","1","3",-12499,"5",87822,1
"SL7","82","6","2019",1,1,6,6,2,"1","2",235,"6","14",15,"22","0","0","0","0","0","0","0","11","13","31",2,"4","1",58,"0","8","0","3","0","3","1","0","0","0","0","1",15,"1","0","0","0","0","0","8","0","2",-73300,"3",-32015,0
"SL7","82","6","2019",1,0,11,11,1,"1","2",235,"6","13",996,"23","0","1","0","0","0","0","0","11","13","31",4,"4","1",65,"0","8","0","2","0","3","1","1","0","0","0","1",47,"1","0","0","0","4","3","10","0","2",-52708,"4",8571,0
"SL7","82","6","2019",0,0,5,5,2,"1","2",235,"6","14",25,"31","0","0","0","0","0","0","0","11","13","31",2,"2","1",38,"0","8","1","3","0","3","0","0","0","0","0","1",56,"0","0","0","0","0","0","0","0","1",-92354,"1",-69571,2
"SL7","82","6","2019",1,0,3,3,0,"1","2",235,"6","13",996,"23","0","0","0","0","0","0","0","11","31","31",2,"4","1",81,"0","8","0","2","0","3","0","0","0","0","0","1",133,"0","0","0","0","0","0","0","0","2",-60235,"3",-6266,0
"SL7","82","6","2019",0,0,6,6,1,"1","2",235,"6","12",996,"23","0","0","0","0","0","0","0","11","13","31",3,"4","2",75,"0","8","0","2","0","3","0","0","0","0","0","1",43,"1","0","0","0","0","0","7","0","2",-69351,"3",-24232,0
"SL7","82","6","2019",2,0,7,7,1,"1","2",235,"6","13",996,"23","0","1","0","0","0","0","0","11","13","31",3,"4","2",52,"0","8","0","3","0","3","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","2",-66934,"3",-19469,0
"SL7","82","6","2019",1,1,4,4,2,"1","2",235,"3","14",996,"31","0","1","0","0","0","0","0","34","31","31",1,"2","1",39,"0","7","1","3","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",29755,"5",171102,1
"SL7","82","6","2019",1,0,3,3,0,"1","2",235,"6","12",996,"12","1","1","0","0","0","0","0","34","31","31",2,"4","1",61,"0","8","0","1","0","3","0","1","0","0","0","1",107,"0","0","0","0","0","0","0","0","4",90395,"5",290622,0
"SL7","82","6","2019",3,1,7,7,2,"1","2",235,"6","13",996,"23","0","1","0","0","0","0","0","11","13","31",5,"4","2",57,"0","8","1","2","0","3","0","1","0","0","0","1",24,"1","0","0","0","2","1","11","0","2",-60904,"3",-7584,2
"SL7","82","6","2019",1,1,4,4,1,"1","2",235,"6","14",15,"22","0","0","0","0","0","0","0","11","13","31",3,"2","1",28,"0","8","1","3","0","3","0","0","0","0","0","1",35,"1","0","0","0","0","0","5","0","1",-80282,"2",-45776,1
"SL7","83","6","2019",2,1,7,8,2,"2","2",380,"6","43",10,"23","0","0","0","0","0","0","0","11","31","31",7,"4","2",35,"0","8","1","2","1","3","0","0","0","0","0","1",998,"0","0","0","0","0","0","0","0","2",-76626,"2",-38572,2
"SL7","83","6","2019",0,0,2,1,0,"2","2",380,"6","43",30,"22","0","0","0","0","0","0","0","11","31","31",1,"2","1",64,"0","8","1","3","0","2","0","0","0","0","0","1",35,"0","0","0","0","0","0","0","0","2",-67151,"3",-19895,1
"SL7","83","6","2019",1,1,3,3,0,"2","2",380,"6","43",20,"23","0","0","0","0","0","1","0","11","33","31",2,"4","2",59,"0","8","0","3","0","2","1","1","0","0","0","1",25,"1","0","0","0","0","2","8","0","2",-63501,"3",-12701,0
"SL7","83","6","2019",1,0,4,4,1,"2","2",380,"6","21",15,"23","0","0","0","0","0","0","0","11","22","31",2,"2","1",62,"0","8","1","2","1","3","1","0","0","0","0","1",998,"0","0","0","0","0","0","0","1","2",-57107,"3",-100,2
"SL7","83","6","2019",1,2,5,5,1,"2","2",380,"6","43",15,"23","0","0","0","0","0","0","0","11","22","31",2,"4","1",37,"0","8","0","2","1","2","0","0","0","0","0","1",998,"0","0","0","0","0","0","0","0","1",-96376,"1",-77497,0
"SL7","83","6","2019",2,0,4,4,1,"2","2",380,"6","43",10,"23","0","1","0","0","0","0","0","11","21","31",4,"4","2",23,"0","8","1","2","1","3","0","1","0","0","0","1",998,"0","0","0","0","0","0","0","0","1",-82757,"2",-50655,2
"SL7","83","6","2019",1,0,5,5,2,"2","2",380,"6","43",15,"23","0","0","0","0","0","0","0","11","22","31",2,"2","1",35,"0","8","1","2","1","3","0","0","0","0","0","1",998,"0","0","0","0","0","0","0","0","1",-96318,"1",-77383,2
"SL7","83","6","2019",0,0,3,2,0,"2","2",380,"6","43",45,"23","0","0","0","0","0","0","0","11","22","31",1,"2","1",65,"0","8","1","2","1","3","0","0","0","0","0","1",998,"0","0","0","0","0","0","0","0","1",-96916,"1",-78562,2
"SL7","83","6","2019",1,1,5,5,1,"2","2",380,"6","43",40,"23","0","0","0","0","0","0","0","11","33","31",4,"4","1",45,"0","8","0","2","0","2","0","1","0","0","0","1",45,"0","0","0","0","0","0","0","0","1",-85633,"2",-56323,0
"SL7","83","6","2019",2,0,10,10,1,"2","2",380,"6","43",15,"23","0","0","0","0","0","0","0","11","31","31",6,"4","1",56,"0","8","0","3","0","2","0","0","0","0","0","1",45,"0","0","0","0","0","0","0","0","2",-77245,"2",-39791,0
"SL7","83","6","2019",0,0,3,3,0,"2","2",380,"6","43",15,"23","0","1","0","0","0","0","0","11","22","31",3,"4","1",65,"0","8","1","2","1","2","0","0","0","0","0","1",998,"0","0","0","0","0","0","0","0","1",-87992,"2",-60973,3
"SL7","83","6","2019",2,0,8,7,3,"2","2",380,"6","43",15,"23","0","0","0","0","0","0","0","11","21","12",3,"4","1",55,"0","8","1","2","1","3","0","0","0","0","0","1",998,"0","0","0","0","0","0","0","0","1",-116451,"1",-117065,3
"SL7","83","6","2019",2,1,7,7,1,"2","2",380,"6","43",20,"23","0","0","0","0","0","0","0","11","33","31",3,"4","1",48,"0","8","0","2","0","2","0","0","0","0","0","1",30,"0","0","0","0","0","0","0","0","1",-93673,"1",-72170,0
"SL7","83","6","2019",0,0,2,2,0,"2","2",380,"3","43",25,"23","0","0","0","0","0","1","0","11","31","31",1,"2","1",50,"0","8","1","2","0","2","0","0","0","0","0","1",25,"1","0","0","0","6","0","6","0","2",-61333,"3",-8430,4
"SL7","83","6","2019",0,0,1,1,0,"2","2",380,"6","21",15,"23","0","0","0","0","0","0","0","11","22","31",1,"1","1",67,"0","8","0","2","1","3","0","0","0","0","0","1",998,"0","0","0","0","0","0","0","0","1",-87068,"2",-59152,0
"SL7","83","6","2019",2,0,6,6,1,"2","2",380,"6","43",30,"23","0","0","0","0","0","0","0","34","31","31",2,"4","1",31,"0","8","0","2","0","2","0","0","0","0","0","1",30,"0","0","0","0","0","0","0","0","2",-49604,"4",14688,0
"SL7","84","7","2019",1,0,6,6,2,"5","1",44,"6","72",996,"22","1","0","1","1","0","0","0","33","34","31",3,"4","2",28,"0","7","0","2","0","2","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",177630,"4",95238,0
"SL7","84","7","2019",3,1,9,9,0,"5","1",44,"6","31",996,"22","0","1","0","0","0","0","0","34","31","31",4,"4","2",71,"0","7","0","3","0","2","1","1","0","0","1","0",NA,"1","0","0","0","0","0","5","0","4",102758,"3",7259,0
"SL7","84","7","2019",1,1,7,7,1,"5","1",44,"3","42",15,"22","1","1","1","1","0","0","0","33","31","31",4,"4","1",30,"0","1","0","3","1","2","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","0","5",193596,"5",114000,0
"SL7","84","7","2019",1,0,5,5,1,"5","1",44,"4","41",10,"22","0","1","0","0","0","0","0","34","31","31",3,"3","2",55,"0","7","0","3","0","3","0","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",70554,"2",-30584,0
"SL7","84","7","2019",2,2,11,11,1,"5","1",44,"4","31",10,"22","0","1","1","0","0","0","0","34","31","31",4,"4","1",49,"1","7","0","3","0","3","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",127200,"4",35980,0
"SL7","84","7","2019",1,0,5,5,0,"5","1",44,"3","31",30,"13","1","0","1","0","0","0","0","33","34","31",3,"4","2",75,"0","7","1","2","1","3","1","0","0","0","0","1",505,"0","0","0","0","0","0","0","0","5",122755,"3",30756,3
"SL7","84","7","2019",2,1,11,11,0,"5","1",44,"3","31",996,"12","1","1","1","0","0","0","0","33","31","31",4,"4","2",67,"0","7","0","3","1","2","0","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",169451,"4",85627,0
"SL7","84","7","2019",0,0,3,3,0,"5","1",44,"3","31",10,"22","1","1","0","0","0","0","0","34","31","31",2,"2","1",63,"0","7","1","3","1","3","1","0","0","0","0","0",NA,"1","0","0","0","0","0","4","0","4",85876,"3",-12579,1
"SL7","84","7","2019",1,0,4,4,0,"5","1",44,"3","31",25,"22","0","1","0","0","0","0","0","34","31","31",2,"2","2",39,"0","7","1","2","1","3","1","0","0","0","0","0",NA,"1","0","0","0","0","0","7","0","4",55908,"2",-47793,1
"SL7","84","7","2019",4,1,9,9,2,"5","1",44,"5","21",996,"22","0","1","0","0","0","0","0","34","31","31",5,"4","1",59,"0","7","0","3","0","3","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",63034,"2",-39420,0
"SL7","84","7","2019",0,0,3,3,1,"5","1",44,"5","31",20,"22","0","1","0","0","0","0","0","33","31","31",2,"1","1",48,"0","7","0","2","8","3","1","1","0","0","0","0",NA,"1","0","0","0","0","0","3","0","4",104018,"3",8739,0
"SL7","84","7","2019",1,1,2,2,0,"5","1",44,"4","31",996,"22","1","1","0","0","0","0","0","34","31","31",1,"2","1",33,"0","7","0","3","1","2","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",91881,"3",-5523,0
"SL7","84","7","2019",1,0,4,4,0,"5","1",44,"2","31",60,"22","0","1","0","0","0","0","0","34","31","31",1,"2","2",40,"0","7","0","2","1","2","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","4",99994,"3",4011,0
"SL7","84","7","2019",1,0,3,3,0,"5","1",44,"5","41",60,"22","1","0","1","1","1","0","0","35","34","31",2,"2","1",37,"0","7","1","2","1","2","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","0","5",186119,"5",105213,1
"SL7","84","7","2019",1,0,4,4,1,"5","1",44,"3","14",996,"22","0","1","0","0","0","0","0","33","31","31",2,"3","2",50,"0","7","0","3","0","2","1","0","0","0","0","0",NA,"1","0","0","0","0","0","4","0","4",93349,"3",-3798,0
"SL7","84","7","2019",1,2,6,6,1,"5","1",44,"6","14",7,"22","1","1","0","0","0","0","0","34","31","31",2,"4","1",33,"0","7","0","3","0","3","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",95611,"3",-1140,0
"SL7","84","7","2019",1,0,6,6,2,"5","1",44,"4","31",30,"22","0","0","0","0","0","0","0","11","31","31",1,"2","1",41,"0","7","1","2","1","3","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",33888,"2",-73669,1
"SL7","84","7","2019",2,0,8,8,1,"5","1",44,"4","31",60,"22","0","0","0","0","1","0","0","34","31","31",3,"4","1",65,"0","7","0","2","1","2","1","1","0","0","0","0",NA,"1","0","0","0","0","0","1","0","4",55502,"2",-48271,0
"SL7","84","7","2019",1,2,4,4,1,"5","1",44,"5","31",10,"22","1","1","1","1","0","0","0","34","31","31",2,"4","1",30,"0","1","1","3","0","2","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",152583,"4",65806,1
"SL7","84","7","2019",2,0,9,9,2,"5","1",44,"3","31",996,"12","1","1","1","0","0","0","0","33","34","31",4,"5","1",55,"0","7","1","2","1","2","1","1","0","0","0","0",NA,"1","0","0","0","0","0","3","1","5",196988,"5",117985,1
"SL7","84","7","2019",1,0,5,5,0,"5","1",44,"3","31",25,"22","1","0","1","1","0","0","0","34","31","31",2,"4","1",37,"0","7","0","2","1","2","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",111613,"3",17664,0
"SL7","84","7","2019",0,0,5,5,0,"5","1",44,"5","72",15,"22","1","1","1","0","0","1","0","34","34","31",3,"5","1",34,"0","95","1","2","0",NA,"1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",192871,"5",113147,1
"SL7","85","7","2019",2,0,8,7,1,"3","2",57,"3","32",15,"22","0","1","0","0","0","0","0","34","31","31",6,"4","1",64,"0","8","1","2","0","3","1","1","0","0","0","1",50,"1","0","0","0","1","1","25","0","3",-5836,"5",100954,6
"SL7","85","7","2019",0,1,2,2,0,"3","2",57,"3","21",10,"22","0","1","0","0","0","0","0","34","31","31",2,"3","1",62,"0","7","1","2","1","3","1","1","0","0","0","1",8,"1","0","0","0","0","0","3","0","4",38931,"5",189189,2
"SL7","85","7","2019",1,0,4,3,2,"3","2",57,"3","32",10,"23","0","1","0","0","0","1","0","11","13","31",6,"2","1",25,"0","8","1","2","0","3","1","0","0","0","0","1",8,"1","0","0","0","1","0","10","0","2",-60883,"3",-7543,1
"SL7","85","7","2019",3,0,10,9,1,"3","2",57,"3","32",10,"22","0","1","0","0","0","1","0","11","31","31",6,"5","1",70,"0","8","1","2","1","3","1","1","0","0","0","1",12,"0","0","0","0","0","0","0","0","3",-29860,"4",53604,4
"SL7","85","7","2019",0,0,5,5,0,"3","2",57,"3","32",10,"23","0","0","0","0","0","0","0","34","31","31",4,"3","1",95,"0","8","1","2","0","3","0","0","0","0","0","1",30,"0","0","0","0","0","0","0","0","3",-43051,"4",27604,2
"SL7","85","7","2019",1,1,2,2,0,"3","2",57,"3","21",10,"23","0","1","0","0","0","0","0","34","31","31",4,"2","1",50,"0","8","1","2","0","3","1","0","0","0","0","1",16,"1","0","0","0","0","1","1","0","3",-21395,"5",70287,2
"SL7","85","7","2019",1,0,5,4,1,"3","2",57,"3","32",10,"23","0","0","0","0","0","0","0","11","13","31",6,"2","1",65,"0","8","1","2","1","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","2",-67762,"3",-21101,1
"SL7","85","7","2019",0,2,4,4,0,"3","2",57,"3","32",20,"22","0","0","0","0","0","0","0","11","13","31",4,"4","1",95,"0","8","1","2","0","3","0","0","0","0","0","1",100,"1","0","0","0","2","3","15","0","2",-78177,"2",-41628,3
"SL7","86","5","2019",3,0,8,8,1,"1","1",203,"4","32",996,"22","0","1","1","0","0","0","1","34","31","31",4,"4","1",65,"0","8","1","3","1","3","1","1","0","0","0","1",125,"0","0","0","0","0","0","0","1","4",96122,"3",-539,1
"SL7","86","5","2019",1,0,2,2,0,"1","1",203,"4","14",9,"22","0","0","0","0","0","0","0","34","21","31",1,"2","1",33,"0","8","0","2","0","3","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","3",-44038,"1",-165237,0
"SL7","86","5","2019",0,1,3,3,1,"1","1",203,"4","13",996,"22","0","0","0","0","0","0","0","34","32","32",1,"1","1",51,"0","8","1","3","0","2","0","1","0","0","0","1",4,"0","0","0","0","0","0","0","0","3",-35618,"1",-155342,1
"SL7","86","5","2019",1,0,5,4,1,"1","1",203,"4","13",996,"22","0","1","0","0","1","1","0","11","13","31",2,"4","1",39,"0","8","1","3","8","2","1","1","0","0","0","1",998,"0","0","0","0","0","0","0","0","3",-5498,"1",-119950,2
"SL7","86","5","2019",1,0,6,6,2,"1","1",203,"4","14",30,"22","0","0","0","0","0","0","0","11","21","31",2,"3","2",53,"0","8","1","3","0","3","1","1","0","0","0","1",998,"1","0","0","0","0","0","8","0","3",-33093,"1",-152375,4
"SL7","86","5","2019",1,0,6,6,1,"1","1",203,"4","13",996,"31","0","1","0","0","0","0","0","11","32","31",2,"4","2",35,"0","8","1","3","0","2","1","0","0","0","0","1",998,"0","0","0","0","0","0","0","0","3",-32956,"1",-152214,2
"SL7","86","5","2019",2,0,12,12,1,"1","1",203,"4","13",996,"22","0","1","0","0","0","0","0","34","32","32",4,"4","2",52,"0","8","1","3","1","2","1","1","0","0","0","1",998,"0","0","0","0","0","0","0","1","4",18709,"1",-91505,4
"SL7","86","5","2019",1,0,6,6,1,"1","1",203,"6","14",9,"22","0","1","0","0","0","0","0","34","21","31",4,"1","2",40,"0","8","1","3","0","3","1","0","0","0","0","1",998,"1","0","0","0","0","0","15","1","3",3082,"1",-109868,5
"SL7","86","5","2019",1,3,9,9,1,"1","1",203,"4","14",10,"22","0","1","0","0","1","1","0","34","31","31",5,"4","1",37,"0","8","0","3","1","3","1","1","0","0","0","1",50,"1","0","0","0","5","0","10","1","4",49405,"2",-55435,0
"SL7","86","5","2019",1,0,9,8,1,"1","1",203,"4","14",15,"31","0","1","0","0","0","0","0","11","21","31",4,"4","1",35,"0","8","0","3","0","3","1","0","0","0","0","1",86,"1","0","0","0","7","0","7","1","3",-39790,"1",-160245,0
"SL7","86","5","2019",1,1,4,4,1,"1","1",203,"4","13",996,"31","0","0","0","0","0","0","0","34","32","12",2,"4","1",55,"0","8","1","3","1","3","1","1","0","0","0","1",1,"0","0","0","0","0","0","0","1","3",-30335,"1",-149134,4
"SL7","86","5","2019",1,0,4,4,1,"1","1",203,"2","13",996,"22","0","0","0","0","0","0","0","11","13","11",1,"1","2",34,"0","8","1","3","0","2","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","3",-44647,"1",-165952,1
"SL7","86","5","2019",1,0,6,6,0,"1","1",203,"3","14",12,"23","0","0","0","0","0","0","0","34","31","31",3,"4","1",32,"0","8","0","3","0","3","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","3",179,"1",-113279,0
"SL7","86","5","2019",1,0,6,6,2,"1","1",203,"6","14",15,"23","0","0","0","0","0","0","0","34","31","31",2,"2","1",45,"0","8","0","3","0","3","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","3",-6645,"1",-121298,0
"SL7","86","5","2019",2,1,8,8,3,"1","1",203,"4","12",996,"21","0","0","0","0","0","0","0","11","21","31",6,"5","2",50,"0","8","0","3","0","3","1","0","0","0","0","0",NA,"1","0","0","0","0","0","20","0","3",-43455,"1",-164551,0
"SL7","86","5","2019",1,1,7,7,2,"1","1",203,"4","14",996,"23","0","1","0","0","0","1","0","34","21","31",4,"2","1",54,"0","8","1","3","0","3","1","0","0","0","0","1",60,"1","0","0","0","0","2","1","0","3",-36243,"1",-156077,1
"SL7","86","5","2019",1,0,6,5,0,"1","1",203,"4","13",996,"23","0","1","0","0","0","0","0","34","13","11",6,"5","1",55,"0","8","1","3","0","3","1","1","0","0","0","1",5,"0","0","0","0","0","0","0","1","3",-680,"1",-114288,1
"SL7","86","5","2019",2,0,3,2,0,"1","1",203,"4","13",996,"22","0","0","0","0","0","0","0","34","32","31",1,"3","2",49,"0","8","1","3","0","2","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","3",-30408,"1",-149220,2
"SL7","86","5","2019",3,0,13,8,2,"1","1",203,"4","13",996,"31","0","1","0","0","0","0","0","34","32","11",5,"4","2",67,"0","8","1","3","1","3","1","1","0","0","0","1",998,"0","0","0","0","0","0","0","0","3",-13782,"1",-129684,5
"SL7","86","5","2019",1,1,5,6,2,"1","1",203,"4","31",30,"31","0","1","0","0","0","0","0","35","32","31",3,"4","1",35,"0","8","1","3","1","3","1","0","0","0","0","1",998,"0","0","0","0","0","0","0","0","3",1100,"1",-112197,3
"SL7","86","5","2019",1,0,5,3,0,"1","1",203,"4","13",996,"23","0","0","0","0","0","0","0","34","32","12",2,"3","2",39,"0","8","1","3","0","2","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","3",-26173,"1",-144244,2
"SL7","86","5","2019",1,0,5,5,1,"1","1",203,"2","13",996,"22","0","1","0","0","0","0","0","34","13","12",1,"5","1",40,"0","8","1","3","0","2","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","3",-1708,"1",-115496,1
"SL7","86","5","2019",1,0,5,5,2,"1","1",203,"4","14",10,"22","0","1","0","0","0","0","0","34","21","31",5,"1","2",42,"0","8","1","3","0","3","1","0","0","0","0","1",998,"1","0","0","0","0","0","20","1","3",-1272,"1",-114984,2
"SL7","86","5","2019",1,1,6,6,1,"1","1",203,"4","14",15,"23","0","0","0","0","0","0","0","11","21","31",2,"4","1",36,"0","8","0","3","0","3","1","0","0","0","0","1",25,"0","0","0","0","0","0","0","0","2",-55001,"1",-178119,0
"SL7","87","7","2019",2,0,10,10,3,"3","1",24,"3","31",25,"22","1","1","1","0","0","0","1","33","31","31",2,"4","1",32,"0","8","0","2","0","2","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",128123,"4",37064,0
"SL7","87","7","2019",2,0,10,9,3,"3","1",24,"3","21",996,"22","1","1","1","1","0","0","0","33","34","31",2,"4","2",33,"0","8","0","2","0","2","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",140053,"4",51082,0
"SL7","87","7","2019",0,0,4,3,0,"3","1",24,"3","21",10,"31","0","1","0","0","0","0","0","34","34","31",2,"3","1",65,"0","7","1","2","0","3","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",29846,"2",-78418,1
"SL7","87","7","2019",1,1,4,4,0,"3","1",24,"3","21",20,"12","1","0","1","0","0","0","0","33","34","31",3,"2","1",32,"0","7","0","1","0","2","1","1","0","0","0","0",NA,"1","0","0","0","0","0","1","1","5",178088,"4",95776,0
"SL7","87","7","2019",1,0,7,2,2,"3","1",24,"3","21",10,"22","0","1","0","0","1","0","0","34","96","31",2,"4","1",53,"0","8","1","2","0","2","1","0","0","0","0","0",NA,"1","0","0","0","0","4","3","0","4",15616,"1",-95139,2
"SL7","87","7","2019",0,0,2,1,0,"3","1",24,"3","21",10,"23","0","1","0","0","0","0","0","34","31","31",1,"2","1",26,"0","7","1","3","0","2","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",54459,"2",-49496,1
